kode_provinsi,nama_provinsi,kode_kabkota,nama_kabkota,tahun,persen_kelahiran
13,"Prov. Sumatera Barat",1376,"Kota Payakumbuh",2007,98.6
13,"Prov. Sumatera Barat",1376,"Kota Payakumbuh",2008,98.49
13,"Prov. Sumatera Barat",1376,"Kota Payakumbuh",2009,100
13,"Prov. Sumatera Barat",1377,"Kota Pariaman",2005,97.14
13,"Prov. Sumatera Barat",1377,"Kota Pariaman",2006,97
13,"Prov. Sumatera Barat",1377,"Kota Pariaman",2007,97.4
13,"Prov. Sumatera Barat",1377,"Kota Pariaman",2008,99.27
13,"Prov. Sumatera Barat",1377,"Kota Pariaman",2009,100
14,"Prov. Riau",1401,"Kab. Kuantan Singingi",2005,67.43
14,"Prov. Riau",1401,"Kab. Kuantan Singingi",2006,72.9
14,"Prov. Riau",1401,"Kab. Kuantan Singingi",2007,70.15
14,"Prov. Riau",1401,"Kab. Kuantan Singingi",2008,74.47
14,"Prov. Riau",1401,"Kab. Kuantan Singingi",2009,59.89
14,"Prov. Riau",1402,"Kab. Indragiri Hulu",2005,63.79
14,"Prov. Riau",1402,"Kab. Indragiri Hulu",2006,61.41
14,"Prov. Riau",1402,"Kab. Indragiri Hulu",2007,64.21
14,"Prov. Riau",1402,"Kab. Indragiri Hulu",2008,75.28
14,"Prov. Riau",1402,"Kab. Indragiri Hulu",2009,58.25
14,"Prov. Riau",1403,"Kab. Indragiri Hilir",2005,46
14,"Prov. Riau",1403,"Kab. Indragiri Hilir",2006,44.4
14,"Prov. Riau",1403,"Kab. Indragiri Hilir",2007,58.59
14,"Prov. Riau",1403,"Kab. Indragiri Hilir",2008,52.5
14,"Prov. Riau",1403,"Kab. Indragiri Hilir",2009,44.86
14,"Prov. Riau",1404,"Kab. Pelalawan",2005,77.68
14,"Prov. Riau",1404,"Kab. Pelalawan",2006,67.83
14,"Prov. Riau",1404,"Kab. Pelalawan",2007,64.82
14,"Prov. Riau",1404,"Kab. Pelalawan",2008,69.45
14,"Prov. Riau",1404,"Kab. Pelalawan",2009,53.99
14,"Prov. Riau",1405,"Kab. Siak",2005,67.34
14,"Prov. Riau",1405,"Kab. Siak",2006,82.27
14,"Prov. Riau",1405,"Kab. Siak",2007,89.41
14,"Prov. Riau",1405,"Kab. Siak",2008,79.75
14,"Prov. Riau",1405,"Kab. Siak",2009,82.65
14,"Prov. Riau",1406,"Kab. Kampar",2005,80.27
14,"Prov. Riau",1406,"Kab. Kampar",2006,75.1
14,"Prov. Riau",1406,"Kab. Kampar",2007,75.53
14,"Prov. Riau",1406,"Kab. Kampar",2008,83.19
14,"Prov. Riau",1406,"Kab. Kampar",2009,78.15
14,"Prov. Riau",1407,"Kab. Rokan Hulu",2005,63.89
14,"Prov. Riau",1407,"Kab. Rokan Hulu",2006,64.04
14,"Prov. Riau",1407,"Kab. Rokan Hulu",2007,57.65
14,"Prov. Riau",1407,"Kab. Rokan Hulu",2008,62.16
14,"Prov. Riau",1407,"Kab. Rokan Hulu",2009,45.29
14,"Prov. Riau",1408,"Kab. Bengkalis",2005,81.72
14,"Prov. Riau",1408,"Kab. Bengkalis",2006,86.35
14,"Prov. Riau",1408,"Kab. Bengkalis",2007,74.57
14,"Prov. Riau",1408,"Kab. Bengkalis",2008,81.3
14,"Prov. Riau",1408,"Kab. Bengkalis",2009,70.57
14,"Prov. Riau",1409,"Kab. Rokan Hilir",2005,61.14
14,"Prov. Riau",1409,"Kab. Rokan Hilir",2006,68.86
14,"Prov. Riau",1409,"Kab. Rokan Hilir",2007,77.07
14,"Prov. Riau",1409,"Kab. Rokan Hilir",2008,76.46
14,"Prov. Riau",1409,"Kab. Rokan Hilir",2009,79.75
14,"Prov. Riau",1471,"Kota Pekanbaru",2005,97.87
14,"Prov. Riau",1471,"Kota Pekanbaru",2006,98.13
14,"Prov. Riau",1471,"Kota Pekanbaru",2007,97.46
14,"Prov. Riau",1471,"Kota Pekanbaru",2008,96.96
14,"Prov. Riau",1471,"Kota Pekanbaru",2009,78.62
14,"Prov. Riau",1473,"Kota Dumai",2005,95.69
14,"Prov. Riau",1473,"Kota Dumai",2006,87.2
14,"Prov. Riau",1473,"Kota Dumai",2007,91.59
14,"Prov. Riau",1473,"Kota Dumai",2008,94.82
14,"Prov. Riau",1473,"Kota Dumai",2009,92.13
15,"Prov. Jambi",1501,"Kab. Kerinci",2005,72.34
15,"Prov. Jambi",1501,"Kab. Kerinci",2006,79.81
15,"Prov. Jambi",1501,"Kab. Kerinci",2007,79.59
15,"Prov. Jambi",1501,"Kab. Kerinci",2008,87.01
15,"Prov. Jambi",1501,"Kab. Kerinci",2009,86.46
15,"Prov. Jambi",1502,"Kab. Merangin",2005,50.04
15,"Prov. Jambi",1502,"Kab. Merangin",2006,65.21
15,"Prov. Jambi",1502,"Kab. Merangin",2007,62.09
15,"Prov. Jambi",1502,"Kab. Merangin",2008,67.25
15,"Prov. Jambi",1502,"Kab. Merangin",2009,25.01
15,"Prov. Jambi",1503,"Kab. Sarolangun",2005,42.76
15,"Prov. Jambi",1503,"Kab. Sarolangun",2006,60.49
15,"Prov. Jambi",1503,"Kab. Sarolangun",2007,55.82
15,"Prov. Jambi",1503,"Kab. Sarolangun",2008,57.06
15,"Prov. Jambi",1503,"Kab. Sarolangun",2009,46.44
15,"Prov. Jambi",1504,"Kab. Batang Hari",2005,47.52
15,"Prov. Jambi",1504,"Kab. Batang Hari",2006,54.59
15,"Prov. Jambi",1504,"Kab. Batang Hari",2007,45.14
15,"Prov. Jambi",1504,"Kab. Batang Hari",2008,61.54
15,"Prov. Jambi",1504,"Kab. Batang Hari",2009,47.21
15,"Prov. Jambi",1505,"Kab. Muaro Jambi",2005,65.34
15,"Prov. Jambi",1505,"Kab. Muaro Jambi",2006,60.95
15,"Prov. Jambi",1505,"Kab. Muaro Jambi",2007,69.05
15,"Prov. Jambi",1505,"Kab. Muaro Jambi",2008,61.08
15,"Prov. Jambi",1505,"Kab. Muaro Jambi",2009,36.2
15,"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2005,41.72
15,"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2006,56.63
15,"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2007,52.62
15,"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2008,52.52
15,"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2009,56.83
15,"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2005,48.5
15,"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2006,43.8
15,"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2007,56.89
15,"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2008,52.39
15,"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2009,35.7
15,"Prov. Jambi",1508,"Kab. Tebo",2005,60.09
15,"Prov. Jambi",1508,"Kab. Tebo",2006,44.55
15,"Prov. Jambi",1508,"Kab. Tebo",2007,56.93
15,"Prov. Jambi",1508,"Kab. Tebo",2008,70.74
15,"Prov. Jambi",1508,"Kab. Tebo",2009,20.05
15,"Prov. Jambi",1509,"Kab. Bungo",2005,60.14
15,"Prov. Jambi",1509,"Kab. Bungo",2006,64.04
15,"Prov. Jambi",1509,"Kab. Bungo",2007,59.95
15,"Prov. Jambi",1509,"Kab. Bungo",2008,61.49
15,"Prov. Jambi",1509,"Kab. Bungo",2009,24.96
15,"Prov. Jambi",1571,"Kota Jambi",2005,94.9
15,"Prov. Jambi",1571,"Kota Jambi",2006,93.37
15,"Prov. Jambi",1571,"Kota Jambi",2007,96.61
15,"Prov. Jambi",1571,"Kota Jambi",2008,95.8
15,"Prov. Jambi",1571,"Kota Jambi",2009,100
16,"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu",2005,82.34
16,"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu",2006,68.77
16,"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu",2007,78.28
16,"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu",2008,79.58
16,"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu",2009,65.53
16,"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir",2005,66.03
16,"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir",2006,81.28
16,"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir",2007,70.6
16,"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir",2008,67.95
16,"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir",2009,75.42
16,"Prov. Sumatera Selatan",1603,"Kab. Muara Enim",2005,71.4
16,"Prov. Sumatera Selatan",1603,"Kab. Muara Enim",2006,73.59
16,"Prov. Sumatera Selatan",1603,"Kab. Muara Enim",2007,70.15
16,"Prov. Sumatera Selatan",1603,"Kab. Muara Enim",2008,61.48
16,"Prov. Sumatera Selatan",1603,"Kab. Muara Enim",2009,44.4
16,"Prov. Sumatera Selatan",1604,"Kab. Lahat",2005,61.43
16,"Prov. Sumatera Selatan",1604,"Kab. Lahat",2006,56.18
16,"Prov. Sumatera Selatan",1604,"Kab. Lahat",2007,49.47
16,"Prov. Sumatera Selatan",1604,"Kab. Lahat",2008,68.75
16,"Prov. Sumatera Selatan",1604,"Kab. Lahat",2009,44.4
16,"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas",2005,61.89
16,"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas",2006,52.87
16,"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas",2007,58.51
16,"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas",2008,75
16,"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas",2009,67.7
16,"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin",2005,63.61
16,"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin",2006,59.72
16,"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin",2007,56.16
16,"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin",2008,65.75
16,"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin",2009,55.61
16,"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin",2005,74.12
16,"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin",2006,78.51
16,"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin",2007,84.54
16,"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin",2008,77.47
16,"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin",2009,64.62
16,"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan",2005,58.33
16,"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan",2006,77.06
16,"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan",2007,43.9
16,"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan",2008,50.03
16,"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan",2009,37.46
16,"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur",2005,50.61
16,"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur",2006,86.08
16,"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur",2007,73.35
16,"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur",2008,87.15
16,"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur",2009,67.64
16,"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir",2005,59.08
16,"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir",2006,58.3
16,"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir",2007,63.77
16,"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir",2008,66.76
16,"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir",2009,55.81
16,"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang",2005,0
16,"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang",2006,0
16,"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang",2007,57.08
16,"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang",2008,40.96
16,"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang",2009,8.33
16,"Prov. Sumatera Selatan",1671,"Kota Palembang",2005,93.72
16,"Prov. Sumatera Selatan",1671,"Kota Palembang",2006,96.15
16,"Prov. Sumatera Selatan",1671,"Kota Palembang",2007,95.49
16,"Prov. Sumatera Selatan",1671,"Kota Palembang",2008,96.33
16,"Prov. Sumatera Selatan",1671,"Kota Palembang",2009,96.3
16,"Prov. Sumatera Selatan",1672,"Kota Prabumulih",2005,87.23
16,"Prov. Sumatera Selatan",1672,"Kota Prabumulih",2006,86.55
16,"Prov. Sumatera Selatan",1672,"Kota Prabumulih",2007,89.91
16,"Prov. Sumatera Selatan",1672,"Kota Prabumulih",2008,89.72
16,"Prov. Sumatera Selatan",1672,"Kota Prabumulih",2009,87.27
16,"Prov. Sumatera Selatan",1673,"Kota Pagar Alam",2005,79.11
16,"Prov. Sumatera Selatan",1673,"Kota Pagar Alam",2006,83.63
16,"Prov. Sumatera Selatan",1673,"Kota Pagar Alam",2007,85.02
16,"Prov. Sumatera Selatan",1673,"Kota Pagar Alam",2008,83.37
16,"Prov. Sumatera Selatan",1673,"Kota Pagar Alam",2009,74.48
16,"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau",2005,84.85
16,"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau",2006,87.95
16,"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau",2007,91.57
16,"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau",2008,93.31
16,"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau",2009,96.76
17,"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan",2005,61.94
17,"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan",2006,71.21
17,"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan",2007,69.73
17,"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan",2008,86.37
17,"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan",2009,78.48
17,"Prov. Bengkulu",1702,"Kab. Rejang Lebong",2005,79.56
17,"Prov. Bengkulu",1702,"Kab. Rejang Lebong",2006,79.1
17,"Prov. Bengkulu",1702,"Kab. Rejang Lebong",2007,89.89
17,"Prov. Bengkulu",1702,"Kab. Rejang Lebong",2008,86.71
17,"Prov. Bengkulu",1702,"Kab. Rejang Lebong",2009,76.43
17,"Prov. Bengkulu",1703,"Kab. Bengkulu Utara",2005,71.03
17,"Prov. Bengkulu",1703,"Kab. Bengkulu Utara",2006,80.2
17,"Prov. Bengkulu",1703,"Kab. Bengkulu Utara",2007,77.61
17,"Prov. Bengkulu",1703,"Kab. Bengkulu Utara",2008,80.29
17,"Prov. Bengkulu",1703,"Kab. Bengkulu Utara",2009,72.56
17,"Prov. Bengkulu",1704,"Kab. Kaur",2005,56.62
17,"Prov. Bengkulu",1704,"Kab. Kaur",2006,49.79
17,"Prov. Bengkulu",1704,"Kab. Kaur",2007,60.59
17,"Prov. Bengkulu",1704,"Kab. Kaur",2008,54.83
17,"Prov. Bengkulu",1704,"Kab. Kaur",2009,70.97
17,"Prov. Bengkulu",1705,"Kab. Seluma",2005,59.73
17,"Prov. Bengkulu",1705,"Kab. Seluma",2006,64.82
17,"Prov. Bengkulu",1705,"Kab. Seluma",2007,63.51
17,"Prov. Bengkulu",1705,"Kab. Seluma",2008,65.06
17,"Prov. Bengkulu",1705,"Kab. Seluma",2009,56.57
17,"Prov. Bengkulu",1706,"Kab. Mukomuko",2005,74.19
17,"Prov. Bengkulu",1706,"Kab. Mukomuko",2006,85.7
17,"Prov. Bengkulu",1706,"Kab. Mukomuko",2007,70.24
17,"Prov. Bengkulu",1706,"Kab. Mukomuko",2008,76.15
17,"Prov. Bengkulu",1706,"Kab. Mukomuko",2009,60.8
17,"Prov. Bengkulu",1707,"Kab. Lebong",2005,58.88
17,"Prov. Bengkulu",1707,"Kab. Lebong",2006,56.22
17,"Prov. Bengkulu",1707,"Kab. Lebong",2007,62.18
17,"Prov. Bengkulu",1707,"Kab. Lebong",2008,66.15
17,"Prov. Bengkulu",1707,"Kab. Lebong",2009,65.96
17,"Prov. Bengkulu",1708,"Kab. Kepahiang",2005,91.49
17,"Prov. Bengkulu",1708,"Kab. Kepahiang",2006,84.43
17,"Prov. Bengkulu",1708,"Kab. Kepahiang",2007,86.87
17,"Prov. Bengkulu",1708,"Kab. Kepahiang",2008,84.66
17,"Prov. Bengkulu",1708,"Kab. Kepahiang",2009,89.87
17,"Prov. Bengkulu",1771,"Kota Bengkulu",2005,90.57
17,"Prov. Bengkulu",1771,"Kota Bengkulu",2006,88.24
17,"Prov. Bengkulu",1771,"Kota Bengkulu",2007,97.16
17,"Prov. Bengkulu",1771,"Kota Bengkulu",2008,96.69
17,"Prov. Bengkulu",1771,"Kota Bengkulu",2009,89.31
18,"Prov. Lampung",1801,"Kab. Lampung Barat",2005,50
18,"Prov. Lampung",1801,"Kab. Lampung Barat",2006,60.07
18,"Prov. Lampung",1801,"Kab. Lampung Barat",2007,59.91
18,"Prov. Lampung",1801,"Kab. Lampung Barat",2008,54.5
18,"Prov. Lampung",1801,"Kab. Lampung Barat",2009,46.33
18,"Prov. Lampung",1802,"Kab. Tanggamus",2005,65.92
18,"Prov. Lampung",1802,"Kab. Tanggamus",2006,73.13
18,"Prov. Lampung",1802,"Kab. Tanggamus",2007,74.62
18,"Prov. Lampung",1802,"Kab. Tanggamus",2008,84.51
18,"Prov. Lampung",1802,"Kab. Tanggamus",2009,65.37
18,"Prov. Lampung",1803,"Kab. Lampung Selatan",2005,71.31
18,"Prov. Lampung",1803,"Kab. Lampung Selatan",2006,63.54
18,"Prov. Lampung",1803,"Kab. Lampung Selatan",2007,66.44
18,"Prov. Lampung",1803,"Kab. Lampung Selatan",2008,68.37
18,"Prov. Lampung",1803,"Kab. Lampung Selatan",2009,54.08
18,"Prov. Lampung",1804,"Kab. Lampung Timur",2005,84.18
18,"Prov. Lampung",1804,"Kab. Lampung Timur",2006,70.28
18,"Prov. Lampung",1804,"Kab. Lampung Timur",2007,75.59
18,"Prov. Lampung",1804,"Kab. Lampung Timur",2008,67.71
18,"Prov. Lampung",1804,"Kab. Lampung Timur",2009,74.63
18,"Prov. Lampung",1805,"Kab. Lampung Tengah",2005,80.45
18,"Prov. Lampung",1805,"Kab. Lampung Tengah",2006,64.76
18,"Prov. Lampung",1805,"Kab. Lampung Tengah",2007,74.17
18,"Prov. Lampung",1805,"Kab. Lampung Tengah",2008,78.76
18,"Prov. Lampung",1805,"Kab. Lampung Tengah",2009,74.58
18,"Prov. Lampung",1806,"Kab. Lampung Utara",2005,65.32
18,"Prov. Lampung",1806,"Kab. Lampung Utara",2006,64.36
18,"Prov. Lampung",1806,"Kab. Lampung Utara",2007,55.11
18,"Prov. Lampung",1806,"Kab. Lampung Utara",2008,63.35
18,"Prov. Lampung",1806,"Kab. Lampung Utara",2009,52.53
18,"Prov. Lampung",1807,"Kab. Way Kanan",2005,60.09
18,"Prov. Lampung",1807,"Kab. Way Kanan",2006,58.88
18,"Prov. Lampung",1807,"Kab. Way Kanan",2007,52.81
18,"Prov. Lampung",1807,"Kab. Way Kanan",2008,64.6
18,"Prov. Lampung",1807,"Kab. Way Kanan",2009,41.8
18,"Prov. Lampung",1808,"Kab. Tulangbawang",2005,56.38
18,"Prov. Lampung",1808,"Kab. Tulangbawang",2006,52.01
18,"Prov. Lampung",1808,"Kab. Tulangbawang",2007,60.89
18,"Prov. Lampung",1808,"Kab. Tulangbawang",2008,66.88
18,"Prov. Lampung",1808,"Kab. Tulangbawang",2009,32.18
18,"Prov. Lampung",1809,"Kab. Pesawaran",2005,0
18,"Prov. Lampung",1809,"Kab. Pesawaran",2006,0
18,"Prov. Lampung",1809,"Kab. Pesawaran",2007,0
18,"Prov. Lampung",1809,"Kab. Pesawaran",2008,0
18,"Prov. Lampung",1809,"Kab. Pesawaran",2009,62.34
18,"Prov. Lampung",1871,"Kota Bandar Lampung",2005,96.99
18,"Prov. Lampung",1871,"Kota Bandar Lampung",2006,95.07
18,"Prov. Lampung",1871,"Kota Bandar Lampung",2007,97.29
18,"Prov. Lampung",1871,"Kota Bandar Lampung",2008,95.42
18,"Prov. Lampung",1871,"Kota Bandar Lampung",2009,82.45
18,"Prov. Lampung",1872,"Kota Metro",2005,98.5
18,"Prov. Lampung",1872,"Kota Metro",2006,99.38
18,"Prov. Lampung",1872,"Kota Metro",2007,98.43
18,"Prov. Lampung",1872,"Kota Metro",2008,99.41
18,"Prov. Lampung",1872,"Kota Metro",2009,95.5
19,"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka",2005,67.27
19,"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka",2006,75.63
19,"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka",2007,77.59
19,"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka",2008,84.57
19,"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka",2009,43.88
19,"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung",2005,78.31
19,"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung",2006,83.43
19,"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung",2007,88.9
19,"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung",2008,87.58
19,"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung",2009,82.96
19,"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat",2005,68.07
19,"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat",2006,66.45
19,"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat",2007,70.15
19,"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat",2008,64.46
19,"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat",2009,47.36
19,"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah",2005,70.97
19,"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah",2006,90.49
19,"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah",2007,77.82
19,"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah",2008,81.4
19,"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah",2009,70
19,"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan",2005,72.95
19,"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan",2006,70.17
19,"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan",2007,75.73
19,"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan",2008,65.7
19,"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan",2009,58.8
19,"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur",2005,76.08
19,"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur",2006,81.33
19,"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur",2007,90.89
19,"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur",2008,86.55
19,"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur",2009,80.52
19,"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang",2005,91.67
19,"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang",2006,92.31
19,"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang",2007,90.32
19,"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang",2008,95.64
19,"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang",2009,100
21,"Prov. Kepulauan Riau",2101,"Kab. Karimun",2005,88.34
21,"Prov. Kepulauan Riau",2101,"Kab. Karimun",2006,85.82
21,"Prov. Kepulauan Riau",2101,"Kab. Karimun",2007,81.67
21,"Prov. Kepulauan Riau",2101,"Kab. Karimun",2008,81.43
21,"Prov. Kepulauan Riau",2101,"Kab. Karimun",2009,43.66
21,"Prov. Kepulauan Riau",2102,"Kab. Bintan",2005,89.17
21,"Prov. Kepulauan Riau",2102,"Kab. Bintan",2006,94.03
21,"Prov. Kepulauan Riau",2102,"Kab. Bintan",2007,94.05
21,"Prov. Kepulauan Riau",2102,"Kab. Bintan",2008,93.45
21,"Prov. Kepulauan Riau",2102,"Kab. Bintan",2009,95.28
21,"Prov. Kepulauan Riau",2103,"Kab. Natuna",2005,68.27
21,"Prov. Kepulauan Riau",2103,"Kab. Natuna",2006,35.48
21,"Prov. Kepulauan Riau",2103,"Kab. Natuna",2007,46.91
21,"Prov. Kepulauan Riau",2103,"Kab. Natuna",2008,63.95
21,"Prov. Kepulauan Riau",2103,"Kab. Natuna",2009,38.78
21,"Prov. Kepulauan Riau",2104,"Kab. Lingga",2005,86.21
21,"Prov. Kepulauan Riau",2104,"Kab. Lingga",2006,63.53
21,"Prov. Kepulauan Riau",2104,"Kab. Lingga",2007,65.96
21,"Prov. Kepulauan Riau",2104,"Kab. Lingga",2008,75.29
21,"Prov. Kepulauan Riau",2104,"Kab. Lingga",2009,44.08
21,"Prov. Kepulauan Riau",2171,"Kota Batam",2005,97.6
21,"Prov. Kepulauan Riau",2171,"Kota Batam",2006,95.64
21,"Prov. Kepulauan Riau",2171,"Kota Batam",2007,97.93
21,"Prov. Kepulauan Riau",2171,"Kota Batam",2008,98.19
21,"Prov. Kepulauan Riau",2171,"Kota Batam",2009,96.23
21,"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang",2005,98.31
21,"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang",2006,97.86
21,"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang",2007,98.31
21,"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang",2008,99.61
21,"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang",2009,100
31,"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu",2005,95.24
31,"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu",2006,95.24
31,"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu",2007,95.95
31,"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu",2008,98.31
31,"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu",2009,94.47
31,"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan",2005,96.96
31,"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan",2006,98.29
31,"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan",2007,97.34
31,"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan",2008,96.5
31,"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan",2009,100
31,"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur",2005,97.98
31,"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur",2006,98.03
31,"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur",2007,95.82
31,"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur",2008,97.31
31,"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur",2009,100
31,"Prov. DKI Jakarta",3173,"Kab. Kodya Jakarta Pusat",2005,97.06
31,"Prov. DKI Jakarta",3173,"Kab. Kodya Jakarta Pusat",2006,98.79
31,"Prov. DKI Jakarta",3173,"Kab. Kodya Jakarta Pusat",2007,99.22
31,"Prov. DKI Jakarta",3173,"Kab. Kodya Jakarta Pusat",2008,98.56
